index,Input,Sentiment,anger,fear,joy,love,sadness,surprise,connotation
6013,i walked out the disinfected building feeling immensely dirty and lost and couldn t recognize where i was,sadness,0,0,0,0,1,0,0
8,i feel less keen about the army every day,joy,0,0,1,0,0,0,1
692,i feel shy because of what i am wearing,fear,0,1,0,0,0,0,0
10734,ive never owned a mac have always used microsoft and just feel disillusioned with the way theyve managed this roll out all the glitches things not working and overall that vista has been out for months and it is only now that it is starting to become stable thanks to update after update,sadness,0,0,0,0,1,0,0
1785,i feel im back to being that bouncy little chickie i was when i first found the scene but with a lot more depth and understanding of myself and the world around me,joy,0,0,1,0,0,0,1
5355,i suppose i am a bit on occasion but now ive become this horrible annoying person and i feel so strange about it,fear,0,1,0,0,0,0,0
1376,i feel completely rude with not keeping up with some of you over the course of the year but it has been a mightily busy one,anger,1,0,0,0,0,0,0
1480,im starting to dislike the feeling of not caring about whats going to happen tomorrow,love,0,0,0,1,0,0,1
1268,i slipped out feeling a bit shaken,fear,0,1,0,0,0,0,0
1042,im just tired of feeling bitchy and completely worthless,anger,1,0,0,0,0,0,0
1960,i feel like i missed out when i was younger but i was very active and would be much more content to go outside and ride a bike,sadness,0,0,0,0,1,0,0
12910,im feeling a little shaky because im going to give a speech at jens retirement lunch shortly and i dont want to cry,fear,0,1,0,0,0,0,0
177,i had a fab christmas and an amazing new year with my family and friends and against all odds i feel very optimistic about,joy,0,0,1,0,0,0,1
14622,im feeling more festive,joy,0,0,1,0,0,0,1
8350,i feel like watching equilibrium or something equally delicious and playing the sims and generally being lazy,joy,0,0,1,0,0,0,1
15883,i like them cause i can take or of one if i am having muscle pains and i don t want to feel groggy,sadness,0,0,0,0,1,0,0
11829,i discovered this song called bring me flowers by hope and as beautiful as it is i cant help to feel melancholy whenever i listen to it,sadness,0,0,0,0,1,0,0
864,i hear about a teenaged girl devastated by the pimple on her face the morning of prom i feel devastated for her,sadness,0,0,0,0,1,0,0
1453,i would really love to be with him but not as a friend and not because he feels guilty or sorry for me,sadness,0,0,0,0,1,0,0
7577,i still feel defeated,sadness,0,0,0,0,1,0,0
9944,i never knew i could feel so valued valued beyond what i ever thought possible,joy,0,0,1,0,0,0,1
14823,i definitely feel like i don t have a spot assured he said but didn t seem too stressed about spring training,joy,0,0,1,0,0,0,1
8860,i always feel this sadness and aching in my heart when i look at him,sadness,0,0,0,0,1,0,0
447,i get really sweaty during these episodes and my stomach will feel really funny like i m free falling,surprise,0,0,0,0,0,1,1
1107,i feel as if today was a positive gift delivered to us teachers on a very stressful week,joy,0,0,1,0,0,0,1
7318,i might be feeling a bit cranky,anger,1,0,0,0,0,0,0
14008,i do how empty disappointed angry sad chaotic destructive i feel today im just mad at myself why do i always fuck up shit,anger,1,0,0,0,0,0,0
862,i feel so fucking low,sadness,0,0,0,0,1,0,0
11921,i find myself to pick a draw i somehow have the feeling that heung min son has something special in store for us,joy,0,0,1,0,0,0,1
9558,i always feel so eager to escape it though it never really leaves,joy,0,0,1,0,0,0,1
15296,i started on this day and no matter how well i did i would feel horrible,sadness,0,0,0,0,1,0,0
4120,i feel tortured when i hear them talk or sing or laugh or cry,fear,0,1,0,0,0,0,0
11457,i feel so hopeless and strange and all i really want is to actually disappear,sadness,0,0,0,0,1,0,0
12726,i said well we can but i m feeling greedy with your time,anger,1,0,0,0,0,0,0
427,i always feel really confident of my life and my choices when i go home,joy,0,0,1,0,0,0,1
9561,i feel is loving,love,0,0,0,1,0,0,1
3953,i did feel complacent that now in britain with the immediate rain life would be that little bit more familiar but nonetheless i have the memories the photos and now i have a goal to work for my gap year and i would be working on that as early as saturday when i would be earning,joy,0,0,1,0,0,0,1
9410,i feel what its like to be popular,joy,0,0,1,0,0,0,1
12001,i was feeling stressed or run down to support the immune system,anger,1,0,0,0,0,0,0
15672,discovering a good friend had lied to me,anger,1,0,0,0,0,0,0
1050,i don t know how i feel about today because part of me is convinced that i am making this so much more difficult than it actually is or as mehow casually remarks in the april infield insider getting out of the box you are in that was never there in the first place,joy,0,0,1,0,0,0,1
7277,i feel like a wimpy blubbering fool right now,fear,0,1,0,0,0,0,0
6388,i can make someone feel unwelcome rrreeaallyy fast without saying a word,sadness,0,0,0,0,1,0,0
13723,i feel they look at those products because they are so popular and that they are so widely talked about in everyday life,joy,0,0,1,0,0,0,1
2229,i went to a lecture and once again it had been cancelled,anger,1,0,0,0,0,0,0
2700,i feeling dangerous at wimbledon width,anger,1,0,0,0,0,0,0
196,i feel that educating families and supporting and educationg mamas and papas is key,joy,0,0,1,0,0,0,1
13681,i feel relaxed and can just enjoy it,joy,0,0,1,0,0,0,1
12085,i feel even more disturbed by that than what happened prior to me going to sleep,sadness,0,0,0,0,1,0,0
14498,i generally only use the practice shoes for party when i m feeling more casual about it i,joy,0,0,1,0,0,0,1
15137,i feel that all sports are unprotected from the media and on an equal playing field,sadness,0,0,0,0,1,0,0
5417,i was feeling a bit homesick so i made a last minute trip over to broomfield the weekend of the th to the nd,sadness,0,0,0,0,1,0,0
14206,i can say my body doesnt feel deprived because it isnt being deprived of nutrition,sadness,0,0,0,0,1,0,0
2354,i have simply not feel like learning those unimportant stuff,sadness,0,0,0,0,1,0,0
910,i really wish i had more time to explore twitter as i feel like i lost a lot of time learning how to use the site,sadness,0,0,0,0,1,0,0
6625,i did not feel any emotion or was deeply saddened or stunned for that matter,surprise,0,0,0,0,0,1,1
4162,ill explain below two simple techniques you can use to almost instantly feel relief from that aching pain,sadness,0,0,0,0,1,0,0
1476,i just feel tender,love,0,0,0,1,0,0,1
3625,i only tried for three and i can still feel the longing that came with wanting a child,love,0,0,0,1,0,0,1
3683,i feel like i was lucky like a four leaf clover,joy,0,0,1,0,0,0,1
1777,i plan to do so by obtaining an mba and from that mba program i feel that the most valuable outcomes i would like,joy,0,0,1,0,0,0,1
13289,i think i want to go to an aa meeting just to hear the stories but it feels rude,anger,1,0,0,0,0,0,0
14616,i finished this book feeling all gloomy because her emo personality apparently rubbed off on me,sadness,0,0,0,0,1,0,0
10115,i get the feeling that after today and yesterday ive gained back every pound ive lost,sadness,0,0,0,0,1,0,0
4184,i find interesting is how this supplement when used without going to the gym makes me feel liteheaded and listless and sick to the stomach but when i go to the gym and purpose to focus and pound it illicits the most incredible feeling of laser focused perserverence,sadness,0,0,0,0,1,0,0
15828,i feel a lot of support and very honoured because i was chosen to represent my country,joy,0,0,1,0,0,0,1
14770,i feel like i have less time for stuff since i got super depressed and never wanna do much,joy,0,0,1,0,0,0,1
5533,i am skinny look at me i am thin i love myself but i am feeling ignored i am thinner now i try to disappear,sadness,0,0,0,0,1,0,0
477,i feel so helpless knowing i cant protect them and i worry about the others now,fear,0,1,0,0,0,0,0
13896,i am feeling only slightly lethargic and overwhelmed by my new surroundings,sadness,0,0,0,0,1,0,0
13112,i wish that i had listened to this album back in the day because i feel like i have missed out on so many listening opportunities it is not very often you come across an album that you like the whole way through,sadness,0,0,0,0,1,0,0
7509,i stood kind of dumbfounded looking around feeling culture shocked,surprise,0,0,0,0,0,1,1
1194,i feel so emotional reaching three finals in four years,sadness,0,0,0,0,1,0,0
13253,i can get away these days with the gag line when i feel like being sarcastic that i feel sorry for anyone who wasn t fortunate enough to be born mexican,anger,1,0,0,0,0,0,0
13570,ill feel even more pressured,fear,0,1,0,0,0,0,0
5830,i could put a full thought together and didnt feel so lethargic,sadness,0,0,0,0,1,0,0
4087,i have never been happier nor feel more accepted in my whole life,joy,0,0,1,0,0,0,1
1250,i shut the door but i didn t feel triumphant,joy,0,0,1,0,0,0,1
13685,i know i ll never commit incest but why it feels so much charming,joy,0,0,1,0,0,0,1
6278,i am from new jersey and this first drink was consumed at a post prom party so i feel it s appropriately lame,sadness,0,0,0,0,1,0,0
12535,i felt ok about not feeling ok,joy,0,0,1,0,0,0,1
1104,i honestly was not sure if the pain i was feeling was a case of irritable bowels or indeed contractions,anger,1,0,0,0,0,0,0
1939,i began to feel a cranky feeling of why the hell do i do what i do,anger,1,0,0,0,0,0,0
15065,ive been cleaning the apartment trying to get life back in order after vacation and holiday mayhem and instead of feeling grumpy about it like i usually would i am feeling overwhelmingly blessed,anger,1,0,0,0,0,0,0
12106,im feeling a bit frustrated with myself tonight,anger,1,0,0,0,0,0,0
13128,i don t feel very reassured when the general environment at a recruiters doesn t look like an office one either,joy,0,0,1,0,0,0,1
1708,i just tell people i feel like one sweet southern mess right now,joy,0,0,1,0,0,0,1
1929,i feel the pain of this in ways that only a tortured ti could possibly understand,fear,0,1,0,0,0,0,0
15064,i feel homesick and it doesn,sadness,0,0,0,0,1,0,0
11465,i am feeling the strange mix of extremely proud relieved she is on the path to her fabulous future but gutted she has chosen to move out to live in halls of residence at uni,fear,0,1,0,0,0,0,0
15597,i chose not to use weaving in this piece i feel like it goes well within the collection of my other pieces that i have made this semester because of its similar shapes and materials,joy,0,0,1,0,0,0,1
10144,i almost lost my feelings in this gloomy world,sadness,0,0,0,0,1,0,0
1854,i decided to actually paint this piece in a common canvas because painting in canvas make me feel very artistic,joy,0,0,1,0,0,0,1
